etu_id,nom,prenom,email,date_naissance,telephone,adresse,statut,date_inscription,id_filiere,id_niveau,nom_filiere,code_filiere,nom_niveau,annee_universitaire,id_matiere,session,ann_univ,valeur_note,date_evaluation,commentaire,code_matiere,libelle_matiere,coefficient,semestre
ETU_754,Kadiri,Yassine,yassine.kadiri634@etu.usmba.ac.ma,2003-01-01,0610000634,Fes,Actif,2023-09-01,21,2,"Langues Étrangères Appliquées",LEA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_761,"El Idrissi",Mohamed,"mohamed.el idrissi641@etu.usmba.ac.ma",2003-01-01,0610000641,Fes,Actif,2023-09-01,3,4,"Intelligence Artificielle",IA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_762,Bennis,Youssef,youssef.bennis642@etu.usmba.ac.ma,2003-01-01,0610000642,Fes,Actif,2023-09-01,21,5,"Langues Étrangères Appliquées",LEA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_763,Amrani,Hassan,hassan.amrani643@etu.usmba.ac.ma,2003-01-01,0610000643,Fes,Actif,2023-09-01,8,2,"Électronique et Instrumentation",ELEC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_764,Benjelloun,Omar,omar.benjelloun644@etu.usmba.ac.ma,2003-01-01,0610000644,Fes,Actif,2023-09-01,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_766,Lahlou,Nadia,nadia.lahlou646@etu.usmba.ac.ma,2003-01-01,0610000646,Fes,Actif,2023-09-01,15,3,"Commerce International",CI2,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_773,Ouazzani,Hamza,hamza.ouazzani653@etu.usmba.ac.ma,2003-01-01,0610000653,Fes,Actif,2023-09-01,5,4,"Mathématiques Appliquées",MA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_775,Bouzidi,Mehdi,mehdi.bouzidi655@etu.usmba.ac.ma,2003-01-01,0610000655,Fes,Actif,2023-09-01,19,3,"Génie Civil et Construction",GCC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_776,Tahiri,Kenza,kenza.tahiri656@etu.usmba.ac.ma,2003-01-01,0610000656,Fes,Actif,2023-09-01,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_779,Naciri,Bilal,bilal.naciri659@etu.usmba.ac.ma,2003-01-01,0610000659,Fes,Actif,2023-09-01,20,4,"Réseaux et Télécommunications",RT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_781,"El Idrissi",Mohamed,"mohamed.el idrissi661@etu.usmba.ac.ma",2003-01-01,0610000661,Fes,Actif,2023-09-01,5,4,"Mathématiques Appliquées",MA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_782,Bennis,Youssef,youssef.bennis662@etu.usmba.ac.ma,2003-01-01,0610000662,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_783,Amrani,Hassan,hassan.amrani663@etu.usmba.ac.ma,2003-01-01,0610000663,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_784,Benjelloun,Omar,omar.benjelloun664@etu.usmba.ac.ma,2003-01-01,0610000664,Fes,Actif,2023-09-01,22,1,"Sociologie et Anthropologie",SA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_788,Fassi,Amina,amina.fassi668@etu.usmba.ac.ma,2003-01-01,0610000668,Fes,Actif,2023-09-01,6,2,"Statistiques et Probabilités",STAT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_790,"El Alami",Imane,"imane.el alami670@etu.usmba.ac.ma",2003-01-01,0610000670,Fes,Actif,2023-09-01,19,5,"Génie Civil et Construction",GCC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_793,Ouazzani,Hamza,hamza.ouazzani673@etu.usmba.ac.ma,2003-01-01,0610000673,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_796,Tahiri,Kenza,kenza.tahiri676@etu.usmba.ac.ma,2003-01-01,0610000676,Fes,Actif,2023-09-01,4,4,"Cybersécurité et Réseaux",CYB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_799,Naciri,Bilal,bilal.naciri679@etu.usmba.ac.ma,2003-01-01,0610000679,Fes,Actif,2023-09-01,10,5,"Biochimie Structurale",BIOC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_801,"El Idrissi",Mohamed,"mohamed.el idrissi681@etu.usmba.ac.ma",2003-01-01,0610000681,Fes,Actif,2023-09-01,9,1,"Chimie Industrielle",CI,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_802,Bennis,Youssef,youssef.bennis682@etu.usmba.ac.ma,2003-01-01,0610000682,Fes,Actif,2023-09-01,19,1,"Génie Civil et Construction",GCC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_808,Fassi,Amina,amina.fassi688@etu.usmba.ac.ma,2003-01-01,0610000688,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_809,Berrada,Samir,samir.berrada689@etu.usmba.ac.ma,2003-01-01,0610000689,Fes,Actif,2023-09-01,20,5,"Réseaux et Télécommunications",RT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_810,"El Alami",Imane,"imane.el alami690@etu.usmba.ac.ma",2003-01-01,0610000690,Fes,Actif,2023-09-01,22,3,"Sociologie et Anthropologie",SA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_811,"El Mansouri",Sara,"sara.el mansouri691@etu.usmba.ac.ma",2003-01-01,0610000691,Fes,Actif,2023-09-01,21,2,"Langues Étrangères Appliquées",LEA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_815,Bouzidi,Mehdi,mehdi.bouzidi695@etu.usmba.ac.ma,2003-01-01,0610000695,Fes,Actif,2023-09-01,12,3,"Microbiologie Médicale",MIC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_816,Tahiri,Kenza,kenza.tahiri696@etu.usmba.ac.ma,2003-01-01,0610000696,Fes,Actif,2023-09-01,3,5,"Intelligence Artificielle",IA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_818,Mouline,Anas,anas.mouline698@etu.usmba.ac.ma,2003-01-01,0610000698,Fes,Actif,2023-09-01,6,4,"Statistiques et Probabilités",STAT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_828,Fassi,Amina,amina.fassi708@etu.usmba.ac.ma,2003-01-01,0610000708,Fes,Actif,2023-09-01,15,2,"Commerce International",CI2,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_829,Berrada,Samir,samir.berrada709@etu.usmba.ac.ma,2003-01-01,0610000709,Fes,Actif,2023-09-01,5,4,"Mathématiques Appliquées",MA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_832,Skalli,Aya,aya.skalli712@etu.usmba.ac.ma,2003-01-01,0610000712,Fes,Actif,2023-09-01,12,2,"Microbiologie Médicale",MIC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_834,Kadiri,Yassine,yassine.kadiri714@etu.usmba.ac.ma,2003-01-01,0610000714,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_835,Bouzidi,Mehdi,mehdi.bouzidi715@etu.usmba.ac.ma,2003-01-01,0610000715,Fes,Actif,2023-09-01,18,2,"Droit Privé",DPR,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_837,"Ait Lahcen",Meryem,"meryem.ait lahcen717@etu.usmba.ac.ma",2003-01-01,0610000717,Fes,Actif,2023-09-01,22,5,"Sociologie et Anthropologie",SA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_840,Alaoui,Ahmed,ahmed.alaoui720@etu.usmba.ac.ma,2003-01-01,0610000720,Fes,Actif,2023-09-01,4,4,"Cybersécurité et Réseaux",CYB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_841,"El Idrissi",Mohamed,"mohamed.el idrissi721@etu.usmba.ac.ma",2003-01-01,0610000721,Fes,Actif,2023-09-01,16,1,"Analyse Économique",AE,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_844,Benjelloun,Omar,omar.benjelloun724@etu.usmba.ac.ma,2003-01-01,0610000724,Fes,Actif,2023-09-01,8,2,"Électronique et Instrumentation",ELEC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_848,Fassi,Amina,amina.fassi728@etu.usmba.ac.ma,2003-01-01,0610000728,Fes,Actif,2023-09-01,4,3,"Cybersécurité et Réseaux",CYB,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_849,Berrada,Samir,samir.berrada729@etu.usmba.ac.ma,2003-01-01,0610000729,Fes,Actif,2023-09-01,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_851,"El Mansouri",Sara,"sara.el mansouri731@etu.usmba.ac.ma",2003-01-01,0610000731,Fes,Actif,2023-09-01,4,2,"Cybersécurité et Réseaux",CYB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_859,Naciri,Bilal,bilal.naciri739@etu.usmba.ac.ma,2003-01-01,0610000739,Fes,Actif,2023-09-01,21,2,"Langues Étrangères Appliquées",LEA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_862,Bennis,Youssef,youssef.bennis742@etu.usmba.ac.ma,2003-01-01,0610000742,Fes,Actif,2023-09-01,9,1,"Chimie Industrielle",CI,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_865,Tazi,Khalid,khalid.tazi745@etu.usmba.ac.ma,2003-01-01,0610000745,Fes,Actif,2023-09-01,15,4,"Commerce International",CI2,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_870,"El Alami",Imane,"imane.el alami750@etu.usmba.ac.ma",2003-01-01,0610000750,Fes,Actif,2023-09-01,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_872,Skalli,Aya,aya.skalli752@etu.usmba.ac.ma,2003-01-01,0610000752,Fes,Actif,2023-09-01,3,4,"Intelligence Artificielle",IA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_874,Kadiri,Yassine,yassine.kadiri754@etu.usmba.ac.ma,2003-01-01,0610000754,Fes,Actif,2023-09-01,1,1,"Génie Logiciel",GL,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_876,Tahiri,Kenza,kenza.tahiri756@etu.usmba.ac.ma,2003-01-01,0610000756,Fes,Actif,2023-09-01,8,3,"Électronique et Instrumentation",ELEC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_878,Mouline,Anas,anas.mouline758@etu.usmba.ac.ma,2003-01-01,0610000758,Fes,Actif,2023-09-01,7,2,"Physique Fondamentale",PF,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_881,"El Idrissi",Mohamed,"mohamed.el idrissi761@etu.usmba.ac.ma",2003-01-01,0610000761,Fes,Actif,2023-09-01,7,4,"Physique Fondamentale",PF,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_882,Bennis,Youssef,youssef.bennis762@etu.usmba.ac.ma,2003-01-01,0610000762,Fes,Actif,2023-09-01,11,3,Biotechnologie,BIOT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_884,Benjelloun,Omar,omar.benjelloun764@etu.usmba.ac.ma,2003-01-01,0610000764,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_887,Chraibi,Salma,salma.chraibi767@etu.usmba.ac.ma,2003-01-01,0610000767,Fes,Actif,2023-09-01,9,3,"Chimie Industrielle",CI,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_888,Fassi,Amina,amina.fassi768@etu.usmba.ac.ma,2003-01-01,0610000768,Fes,Actif,2023-09-01,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_889,Berrada,Samir,samir.berrada769@etu.usmba.ac.ma,2003-01-01,0610000769,Fes,Actif,2023-09-01,5,1,"Mathématiques Appliquées",MA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_890,"El Alami",Imane,"imane.el alami770@etu.usmba.ac.ma",2003-01-01,0610000770,Fes,Actif,2023-09-01,12,4,"Microbiologie Médicale",MIC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_892,Skalli,Aya,aya.skalli772@etu.usmba.ac.ma,2003-01-01,0610000772,Fes,Actif,2023-09-01,1,3,"Génie Logiciel",GL,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_893,Ouazzani,Hamza,hamza.ouazzani773@etu.usmba.ac.ma,2003-01-01,0610000773,Fes,Actif,2023-09-01,9,1,"Chimie Industrielle",CI,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_895,Bouzidi,Mehdi,mehdi.bouzidi775@etu.usmba.ac.ma,2003-01-01,0610000775,Fes,Actif,2023-09-01,17,2,"Droit Public",DP,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_901,"El Idrissi",Mohamed,"mohamed.el idrissi781@etu.usmba.ac.ma",2003-01-01,0610000781,Fes,Actif,2023-09-01,17,4,"Droit Public",DP,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_902,Bennis,Youssef,youssef.bennis782@etu.usmba.ac.ma,2003-01-01,0610000782,Fes,Actif,2023-09-01,20,1,"Réseaux et Télécommunications",RT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_905,Tazi,Khalid,khalid.tazi785@etu.usmba.ac.ma,2003-01-01,0610000785,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_908,Fassi,Amina,amina.fassi788@etu.usmba.ac.ma,2003-01-01,0610000788,Fes,Actif,2023-09-01,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_910,"El Alami",Imane,"imane.el alami790@etu.usmba.ac.ma",2003-01-01,0610000790,Fes,Actif,2023-09-01,3,2,"Intelligence Artificielle",IA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_912,Skalli,Aya,aya.skalli792@etu.usmba.ac.ma,2003-01-01,0610000792,Fes,Actif,2023-09-01,5,2,"Mathématiques Appliquées",MA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_913,Ouazzani,Hamza,hamza.ouazzani793@etu.usmba.ac.ma,2003-01-01,0610000793,Fes,Actif,2023-09-01,5,5,"Mathématiques Appliquées",MA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_917,"Ait Lahcen",Meryem,"meryem.ait lahcen797@etu.usmba.ac.ma",2003-01-01,0610000797,Fes,Actif,2023-09-01,17,5,"Droit Public",DP,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_920,Alaoui,Ahmed,ahmed.alaoui800@etu.usmba.ac.ma,2003-01-01,0610000800,Fes,Actif,2023-09-01,4,2,"Cybersécurité et Réseaux",CYB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_930,"El Alami",Imane,"imane.el alami810@etu.usmba.ac.ma",2003-01-01,0610000810,Fes,Actif,2023-09-01,11,5,Biotechnologie,BIOT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_931,"El Mansouri",Sara,"sara.el mansouri811@etu.usmba.ac.ma",2003-01-01,0610000811,Fes,Actif,2023-09-01,12,3,"Microbiologie Médicale",MIC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_933,Ouazzani,Hamza,hamza.ouazzani813@etu.usmba.ac.ma,2003-01-01,0610000813,Fes,Actif,2023-09-01,3,2,"Intelligence Artificielle",IA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_938,Mouline,Anas,anas.mouline818@etu.usmba.ac.ma,2003-01-01,0610000818,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_941,"El Idrissi",Mohamed,"mohamed.el idrissi821@etu.usmba.ac.ma",2003-01-01,0610000821,Fes,Actif,2023-09-01,22,2,"Sociologie et Anthropologie",SA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_948,Fassi,Amina,amina.fassi828@etu.usmba.ac.ma,2003-01-01,0610000828,Fes,Actif,2023-09-01,17,4,"Droit Public",DP,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_950,"El Alami",Imane,"imane.el alami830@etu.usmba.ac.ma",2003-01-01,0610000830,Fes,Actif,2023-09-01,8,2,"Électronique et Instrumentation",ELEC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_952,Skalli,Aya,aya.skalli832@etu.usmba.ac.ma,2003-01-01,0610000832,Fes,Actif,2023-09-01,12,2,"Microbiologie Médicale",MIC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_954,Kadiri,Yassine,yassine.kadiri834@etu.usmba.ac.ma,2003-01-01,0610000834,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_961,"El Idrissi",Mohamed,"mohamed.el idrissi841@etu.usmba.ac.ma",2003-01-01,0610000841,Fes,Actif,2023-09-01,1,3,"Génie Logiciel",GL,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_962,Bennis,Youssef,youssef.bennis842@etu.usmba.ac.ma,2003-01-01,0610000842,Fes,Actif,2023-09-01,9,5,"Chimie Industrielle",CI,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_964,Benjelloun,Omar,omar.benjelloun844@etu.usmba.ac.ma,2003-01-01,0610000844,Fes,Actif,2023-09-01,12,1,"Microbiologie Médicale",MIC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_965,Tazi,Khalid,khalid.tazi845@etu.usmba.ac.ma,2003-01-01,0610000845,Fes,Actif,2023-09-01,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_967,Chraibi,Salma,salma.chraibi847@etu.usmba.ac.ma,2003-01-01,0610000847,Fes,Actif,2023-09-01,3,3,"Intelligence Artificielle",IA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_972,Skalli,Aya,aya.skalli852@etu.usmba.ac.ma,2003-01-01,0610000852,Fes,Actif,2023-09-01,11,3,Biotechnologie,BIOT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_973,Ouazzani,Hamza,hamza.ouazzani853@etu.usmba.ac.ma,2003-01-01,0610000853,Fes,Actif,2023-09-01,12,5,"Microbiologie Médicale",MIC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_976,Tahiri,Kenza,kenza.tahiri856@etu.usmba.ac.ma,2003-01-01,0610000856,Fes,Actif,2023-09-01,20,2,"Réseaux et Télécommunications",RT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_978,Mouline,Anas,anas.mouline858@etu.usmba.ac.ma,2003-01-01,0610000858,Fes,Actif,2023-09-01,5,3,"Mathématiques Appliquées",MA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_980,Alaoui,Ahmed,ahmed.alaoui860@etu.usmba.ac.ma,2003-01-01,0610000860,Fes,Actif,2023-09-01,2,2,"Data Science et Big Data",DSB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_985,Tazi,Khalid,khalid.tazi865@etu.usmba.ac.ma,2003-01-01,0610000865,Fes,Actif,2023-09-01,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_988,Fassi,Amina,amina.fassi868@etu.usmba.ac.ma,2003-01-01,0610000868,Fes,Actif,2023-09-01,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_991,"El Mansouri",Sara,"sara.el mansouri871@etu.usmba.ac.ma",2003-01-01,0610000871,Fes,Actif,2023-09-01,22,5,"Sociologie et Anthropologie",SA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_992,Skalli,Aya,aya.skalli872@etu.usmba.ac.ma,2003-01-01,0610000872,Fes,Actif,2023-09-01,2,4,"Data Science et Big Data",DSB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_994,Kadiri,Yassine,yassine.kadiri874@etu.usmba.ac.ma,2003-01-01,0610000874,Fes,Actif,2023-09-01,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_995,Bouzidi,Mehdi,mehdi.bouzidi875@etu.usmba.ac.ma,2003-01-01,0610000875,Fes,Actif,2023-09-01,7,5,"Physique Fondamentale",PF,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_996,Tahiri,Kenza,kenza.tahiri876@etu.usmba.ac.ma,2003-01-01,0610000876,Fes,Actif,2023-09-01,7,3,"Physique Fondamentale",PF,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_999,Naciri,Bilal,bilal.naciri879@etu.usmba.ac.ma,2003-01-01,0610000879,Fes,Actif,2023-09-01,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1001,"El Idrissi",Mohamed,"mohamed.el idrissi881@etu.usmba.ac.ma",2003-01-01,0610000881,Fes,Actif,2023-09-01,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1008,Fassi,Amina,amina.fassi888@etu.usmba.ac.ma,2003-01-01,0610000888,Fes,Actif,2023-09-01,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1009,Berrada,Samir,samir.berrada889@etu.usmba.ac.ma,2003-01-01,0610000889,Fes,Actif,2023-09-01,15,2,"Commerce International",CI2,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1014,Kadiri,Yassine,yassine.kadiri894@etu.usmba.ac.ma,2003-01-01,0610000894,Fes,Actif,2023-09-01,10,2,"Biochimie Structurale",BIOC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1015,Bouzidi,Mehdi,mehdi.bouzidi895@etu.usmba.ac.ma,2003-01-01,0610000895,Fes,Actif,2023-09-01,13,1,"Management des Organisations",MGT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1016,Tahiri,Kenza,kenza.tahiri896@etu.usmba.ac.ma,2003-01-01,0610000896,Fes,Actif,2023-09-01,11,3,Biotechnologie,BIOT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
